fly,block,owner,brain,parent_blockhash,seed,alleles,eyes,body,wings,size,genome
55,22835561,0x2d631f41f6023db409f15e1ccc337e69f62a8a58,0x1b7ebec1cf375f4bc69159ec8d6fe24ce62b12e0,0x2ec9ce887c082d6d088b8cba26e99ac3a74e90a42d8155637e697aaf0d22eac3,0xdef8a1c4ef0c43bff931425e01e865ebd8f9e995b74f5a09374f579ffcc7ef31,42,sepia,ebony,dumpy,small,38379121 00000000 00000000 00000000 f560ef33 0d2a9434 00000000 00000000 fb199c8d b3fe760e e84caadd ea3ddf23 00000000 15315f0a b9e3e63e 90545a9b 18cc3ec8 942ac005 354f4639 00000000 00000000 00000000 96d47763 e209462b 00000000 00000000 b08bf923 abcdaaa6 640b61ce b5ecd79c af0c40dc 8d4742b9 76da27e7 4f0f6940 4e8ac881 ed1bdaab 6d8b22e8 00000000 00000000 1539562b d11e7b1a 5c81ef87 f3bda145 00000000 891fe4f3 00000000 9fd6fd13 00000000 ef87da12 c42163be 8ce0d47f d65e6ada 00000000 00000000 3049f8b6 00000000 152b790c ddc0e93d 61903318 00000000 6b964e3b 535e70e3 00000000 00000000
56,22835596,0xbd5764383846bbd5aabc92ab9c9c2f9bbfa15a55,0x1fe4fb8bca08f207f924b5b6762bd749c83583d3,0x7a494b49a3da0612f3578c8e70648018d4464bcce0bd79b6c8527beef1d85bf0,0x074458a2f63141b5074264598ddc4b44acb37ab1c0ee0926e8ca874101d05ffb,31,vermilion,yellow,dumpy,small,82c0c39b 26a7d77c 00000000 43ee5c7a 30c09849 b61aa46c 550ca447 8641e9ba 62d7a02b e91a390b a3b31ead bfc314b2 528958f2 00000000 d19539ee 00000000 00000000 00000000 00000000 00000000 677ca142 00000000 70586c41 3ee18969 0b59ffdd 00000000 00000000 00000000 00000000 00000000 00000000 00000000 9db00717 00000000 00000000 00000000 00000000 00000000 d6f933b1 00000000 1a35abe1 7ce29194 e3dc3b46 00000000 00000000 00000000 00000000 4e4b59ee 00000000 45dd9e4b 00000000 510c464e 00000000 00000000 6ab8d592 bdfab77e 00000000 00000000 00000000 26cee77c 00000000 68c8a8e7 d72c9289 c0e029b9
57,22835626,0xdb67846763415453a214ab8a9f7c14a0c8c99bed,0x77d62a459803086feb9c78bf14ab547f98ff4753,0x7dc9a3c3a68dc3b7586268dc693e9f3292144171eca6bbd5204a75e36a747601,0xfa5cce228488ee39fcaa9ff27c5330503c231ea692b74635fa7c710336ffcb68,37,sepia,yellow,curly,large,00000000 00000000 00000000 c96da16e 00000000 4b7a81b4 b3be4b40 00000000 bf81e678 818a2710 00000000 faf224e8 00000000 00000000 e522b865 c3dab2aa 8721327f 47102f5c c82e1617 80a26f60 e80f1cc4 14252b5d aabd5b9e 69e5ec57 00000000 4c0b28b9 fc18000e 00000000 09ebd83d c9b0972c 00000000 00000000 0181f443 c4a78305 00000000 00000000 00000000 00000000 00000000 00000000 98e11e44 00000000 00000000 00000000 0a3a8327 3dae2df9 47b309aa 00000000 00000000 00000000 fb289478 64a8bf96 46d76ac2 f16f3a7c 11fb6f72 00000000 00000000 b3078c56 00000000 b1fb16a3 6261912e 66846266 8436a5ac 36118642
58,22835642,0x1172030084703efd41930caf656a3dd5e7f57c59,0xdded4a3dd1231f8a609613f3278ad9f3008b4c6b,0x90ddfd3ce02e8628af4a8a1e7ec780cf935c273977f61cc7d99dbe36dfbceca8,0xdef9f7bd63a091bf7550a6953d0eac14635011e4f5bd3726f0f58d12d247eefe,37,white,yellow,vestigial,large,00000000 d6cd3535 0880e6ea f9595fbf 7284ff0a 9d34e89a a4497ab8 f75bb119 00000000 66ad9fe7 154d1485 7973e10c 00000000 2d43404e 78354c32 0a0bb7b0 aa6bf0d3 8ebb99c6 e8e0934b 00000000 00000000 00000000 421d97f9 00000000 00000000 c8d28885 00000000 00000000 55d9009e 00000000 4598b886 d7113140 00000000 7f1228e7 00000000 00000000 0b5e429f 00000000 00000000 00000000 7a883c5f 00000000 03265c7d 14bdc945 00000000 00000000 00000000 5cbdcd00 cd131905 00000000 4c81d681 00000000 ad9d99e4 53ec087f 22056429 1edef766 00000000 00000000 00000000 00000000 02d07be4 0aa26434 d063dc3a ea887ad7
59,22835867,0xf04ecec3cac1ad5e55e03cb5842b07be2c2249c9,0x22c63a7484a9f49da6a4eedbf18a925b1875e745,0xf04924f5803a06965646ff63dd0b112339358325d4ec73faa7ee37b69cdc42c7,0x21d709eecf5f0d14be73b55867f24f41ebfe56b1dcc4b6aea4d3dc6144675a1c,30,white,yellow,vestigial,small,00000000 00000000 ea0a1bc6 14d31a8e a57dc9b0 00000000 00000000 00000000 00000000 d39a6c34 00000000 80e8cb08 e16527e4 00000000 a41c2bf0 00000000 6f0f9671 a907170f d35aca9d 00000000 00000000 8d056453 37fed991 00000000 00000000 00000000 4ca060de 00000000 00000000 00000000 aa072606 00000000 90390b18 00000000 00000000 00000000 00000000 d9f0bbc3 19952a8b 00000000 00000000 00000000 ca204213 7204df0b 2f5e9201 00000000 8bd200a1 44e14f56 817d90d4 bab4aa1e 00000000 00000000 69c29b40 00000000 b6c31ff8 70f0f8e0 00000000 00000000 9282524d 00000000 00000000 76946577 00000000 09373d98
60,22836074,0xe0be2740456040536765022e7db612418e3de99e,0xa642a662fab0495c4d99bc48c41d78465571f161,0x4d0bb2ad76a622a5dbcc5082b47782b4d83064e84ea328cea190180e00e89f3c,0x0efdc90cfd1d47491e2bb889dd95e1528ab5f6aac376088345a5bffeb93c6005,34,brown,tan,dumpy,small,cdb6b27f 00000000 5a1c22b0 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 bd3e8777 42636ea5 00000000 00000000 00000000 a8fef8c2 ff9245ab 9dd0e601 4218dd05 00000000 00000000 c9bd72b4 00000000 00000000 59748c05 b41b0c47 7a44f160 00000000 452f267f 00000000 f0324549 94478dd8 7d9a79f3 178437f0 9548c3c6 1bd961da 98d119a5 6f986dc3 5d5a353a a17d94ce 546240f9 9e809378 76185325 00000000 9d586e5a cbacc354 00000000 99080697 00000000 00000000 64c128e0 00000000 d347f43a 4e237eb8 00000000 de3378a2 00000000 00000000 00000000 82c56c06 00000000
61,22836193,0xe0be2740456040536765022e7db612418e3de99e,0x60d4c16c0b3511a2c6886f72358eb35f8d67132d,0xd5ae2c0f0f540646ccf8a2115d46cc7272b248f1d7fce9c0f108eb1c93ec6638,0x1486651385645cb34401dce8798d8ba797a26aed272ef0f7368b572230bc3ebb,33,vermilion,ebony,curly,large,93c9988c 47695f10 00000000 dde780a7 12623973 0b4d55b0 00000000 c27af5e0 00000000 1708159c 79fc17cb 5c99bf83 c021037a 2a3b1adf 00000000 00000000 00000000 00000000 c74d6976 98fb414c e08b3f03 44ca7dff 00000000 f5fb368a 00000000 00000000 00000000 00000000 08c4787e 43cf12b3 00000000 00000000 00000000 cd4442d7 00000000 00000000 00000000 1dc8ead5 00000000 00000000 20a7912a 42d88b6c 48395ce7 00000000 05260971 00000000 dd54fadf 00000000 ba119f46 f48ff046 00000000 c9cde325 00000000 00000000 00000000 32c0bf9c 00000000 72085f9a 558f27a0 00000000 97b6bb1c c1a3d6f9 00000000 00000000
62,22836367,0xd6ed92a915f940db5d288b1724a4e45b20c4f027,0x101de532ab80ce5852c1bb5c43608c0ccf0ecaf8,0xa9f05888993cbae2388cf5b9b171698cabee6f93497842af5bdab8ac2c4e1773,0x38f6a7e9f6ecefc52be5e4915e55c43b0ca426e26a7037cc55456cac09441113,24,brown,yellow,curly,large,3dbc8663 99b08f2a 00000000 00000000 d54bc00c 00000000 00000000 00000000 7362cca9 00000000 00000000 00000000 c8f3f08f 00000000 00000000 00000000 00000000 00000000 6d3a4d8b 00000000 00000000 00000000 40fa99ba 00000000 57f3fb05 00000000 00000000 d78fdc3e 00000000 00000000 00000000 00000000 00000000 00000000 1d02e3e6 bb09ad49 00000000 c2050567 00000000 c04ee19a 00000000 00000000 588340e2 4bed8528 00000000 d8d95e15 ef1f5750 00000000 23b8ca1c 00000000 323deb27 00000000 00000000 00000000 4074358d 00000000 7dd3d1cb 00000000 15b173ef 00000000 972c0816 00000000 ea5677f9 00000000
63,22836493,0x62ff01f014f0da446e02a62392538f36a83a2659,0xd8688f65cb1bb2f34546cee51f88f936dee622f9,0x5830df653107065463d65347bccf9a6e14ca76a92a11df00bd51e555fc5be2f1,0x9ad4907e4d1ea91e8c8bee8d67d4236c73b4a65577e5a7f96330d7976ef00e4a,32,brown,tan,curly,large,00000000 9d26ad64 00000000 be963fdd 00000000 00000000 13558ced 00000000 00000000 ba02de9d ed3001a9 01d322ed 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 aed5f87e fcf1876f ee119780 aedcfa80 00000000 ae47894a a1878ad2 564da60f 00000000 615273d9 0d0433f3 00000000 09ac369c fab364d4 336586cb 00000000 f59b9011 00000000 00000000 e21ce94e 0be6a315 b6c837a8 7cc44023 00000000 65f1c349 00000000 1b8450c0 e85ea0a2 00000000 00000000 00000000 00000000 d64197a3 62c378cb 00000000 00000000 c89ae151 321665e0 00000000 00000000 00000000 0f9731ce 36a12ada 00000000
64,22836571,0x7a293aa02ef51e4e25394ffeeb5989ad4674cdd5,0xf28891443d2a6a7090e1c9f03e6626cdbb6d3a8f,0xad85bef04f8d5cf14463c7360d2a7ced1d01198245bbe7470337466a53c9ce1c,0x9ccd044449394ed06d355685df275fd9d344a96bde8d997f5e42a232ee430317,28,white,ebony,vestigial,small,27699b46 45697668 35a07506 00000000 5ca2fe65 00000000 00000000 00000000 de984e80 67fdf964 00000000 00000000 00000000 00000000 00000000 00000000 4297a73b a5e1bfa9 00000000 00000000 00000000 00000000 ab889bbe 00000000 00000000 9253638b 1cff2f9c 7019d1dc 00000000 cd18f3c3 ec27df28 7b0a1ea1 00000000 71c58a45 00000000 00000000 7bced2b4 ccd2e6d2 00000000 00000000 00000000 32283c6f 00000000 00000000 00000000 3f507351 00000000 e2a7765d 00000000 3f3125dc 00000000 00000000 00000000 00000000 07b9e852 00000000 00000000 875d36aa 90f5552b 69f24f49 33c1cf61 00000000 d67e2b8b 00000000
65,22836626,0x94de35a17ab7c0f3ca734046306743dfce6bfa2b,0x2e61c493fe0b234b76d65ec43554d1073a262f04,0x9b2a3dad6ebe5e9b2c8a29f6ebe245d831ca74219b1de3b3ffa4021e6b03191d,0xce25e51d27caa654cf783990156827a9eb5d0b03e2420453e09e01f042fafb05,30,sepia,yellow,curly,large,aea6c387 00000000 6ed3f973 00000000 00000000 00000000 00000000 00000000 2961e6cc ce2d87aa 00000000 eca0c3a5 79a3ea3c 4acf1a62 a3104a2f d299b29b 00000000 69cdc468 00000000 37e581de e4b7f326 2a231fc1 bbf6c397 f1c18e67 00000000 65c1b23a 00000000 00000000 00000000 00000000 933ff09d 00000000 00000000 00000000 00000000 00000000 63bbc3e1 52034e4a 522c2be9 a049dad5 3d84046f 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 67fd49ca 07519f10 473e9365 8cba0e5c 00000000 00000000 077ab87e 00000000 00000000 00000000 00000000 00000000 22215eb0 7fb4f2d8 0dadbfc7
66,22836660,0x7a293aa02ef51e4e25394ffeeb5989ad4674cdd5,0x9078729e0470d02220efb89f0ee8fcdd0ca27150,0xf70d9d76089231fd6badd8ea44e7587fb22357d69904408e2badfca64c2c3dc9,0xa7170949a77b1a1dea8430af74438e1dba2aaa95334a1c7e4bc28dbc20e707fd,33,white,ebony,curly,large,2e3574d8 00000000 ed0fe2e6 2ca79d1e 3b187a44 2f6e93fc 24024ba1 54fead56 2ac1904f 99090f81 2493cb9a 00000000 00000000 00000000 00000000 00000000 acde427a e3aeda68 de651330 00000000 00000000 b1202286 d82f2b8a b57dba6c 00000000 00000000 00000000 00000000 00000000 74e6fd17 00000000 00000000 00000000 00000000 6be6dc8d fab916cd 06192763 a9113ab7 00000000 afa85acf 7d79a1e7 00000000 d8e37329 8417c290 00000000 00000000 00000000 2475289c 00000000 4c098b92 00000000 00000000 00000000 00000000 81f77b94 02ab8a5b 4cf8d1b1 bd63e779 00000000 d5345c79 00000000 00000000 96f4228b 00000000
67,22836764,0x7a293aa02ef51e4e25394ffeeb5989ad4674cdd5,0xbf301873a28e4b62779f4ad6350be3fbc57b06c2,0x2c33dab622388e0f834cff5eca46fb0cbaf42ec713e3778c4e965a2cb21cb024,0x18ce5cdc7cd364eb09635325d2da81bd3f84361af697b52391dd620104fd865c,28,white,yellow,curly,large,00000000 00000000 e447a620 a663f3e9 9d01dc72 00000000 7cfa9072 00000000 00000000 6af3cc8b 737145b7 00000000 00000000 00000000 00000000 ea496a6b 5721043f 00000000 2d2745ae f30b8c0d e1f2b09f 6f5100b2 343ed674 071bc64c 00000000 00000000 8e5b26be 00000000 00000000 00000000 00000000 00000000 87498c53 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 2d69a3f8 00000000 00000000 00000000 2ddf4caf c29c708f 00000000 0c300c99 00000000 ed3a14a1 71b486c2 87231fab 00000000 05dee3da 185a629e 194b8b8d 00000000 00000000 00000000 72b6c5f4 00000000 00000000 115c2aa7
68,22836785,0x62ff01f014f0da446e02a62392538f36a83a2659,0x3b49eeffaa3676b6860da1271f525e6a2a0c8ceb,0x4b99a59e081f3c7596ab18791289117490adae807310e12044a0a8d0d74c928b,0x0333d5ecc5a73563ab7ba159cfc2b716ce48f666e255d717554e1134b9c46894,27,brown,ebony,curly,large,00000000 00000000 afc2fc11 00000000 21bb5ed1 00000000 00000000 0928dd37 00000000 00000000 00000000 803a7896 00000000 ed05b176 0344eaaa 00000000 00000000 00000000 1db722ad 00000000 00000000 00000000 9bafd2ee 20c95d69 1d95317f 00000000 00000000 140d4779 0f2d0cd3 cadc7a73 00000000 ec529b07 00000000 00000000 047cfc25 00000000 013169a4 df9c688c 00000000 00000000 422c517c 00000000 00000000 00000000 7b80ff8b 00000000 00000000 00000000 00000000 49af0486 73fced93 89ebf94e 00000000 00000000 eecee781 00000000 69d1998d 00000000 44c5a105 00000000 038a673e 00000000 6e41e538 00000000
69,22836813,0xf04ecec3cac1ad5e55e03cb5842b07be2c2249c9,0x91e4a2e82d1f302305ed5a71f3e52171e9fcfcea,0xb8836947422789de2fe0c427fbfd83091b53060930cae61da1a146351aaaad2f,0x265cb44dd3c1d4f452607f4b99bbeacf4a0bf69a69f2fdbc2b0ad181283fa3d0,27,white,yellow,dumpy,small,00000000 00000000 00000000 00000000 ede36e36 00000000 a969ff7f 77415ddc 9372a28b 356eb8a2 00000000 00000000 00000000 2f783f7e 00000000 3787ee51 c69d3b52 19ce58f9 ef7cb8c7 03a19e14 97c2b1a0 930f4d8b 00000000 00000000 00000000 00000000 00000000 43ba8867 00000000 09d5ef53 00000000 00000000 76125a6f 00000000 00000000 00000000 00000000 00000000 00000000 99ee593a 383e2a1e 00000000 00000000 00000000 9ea2dd4f 00000000 23ef11e6 b74067bc 00000000 722f7665 00000000 45bec075 00000000 00000000 00000000 00000000 442f9828 b0c03984 00000000 549d5d9f 00000000 8ee4b5db 00000000 00000000
70,22837041,0x62ff01f014f0da446e02a62392538f36a83a2659,0xf2d81be21e25800bec897f9ada254e557845cf80,0x3be37f2b0c19d5df56ef662044233a05fd30ebdd3379bf17366fd9ea4abea01f,0x88fe35914ea1cd003958a10cae240d5f59f1128c49d2dca9956ef14b810af1c6,31,brown,yellow,curly,large,00000000 66aece89 d54f7cb5 00000000 00000000 00000000 ac2f7ee2 89424ec4 b146aa98 00000000 00000000 00000000 9832903c 4e850b52 6128b564 20232aca 00000000 c8f88d0c 00000000 058110a1 00000000 00000000 00000000 00000000 34741553 00000000 00000000 00000000 00000000 00000000 00000000 3fa4a03c 162e2ccb 796f76b0 00000000 532e99b3 00000000 00000000 d07e46dd 00000000 66bf0aab 00000000 00000000 00000000 e3908a66 0aeb6392 ab463a86 77a9872b 00000000 50581995 93a1302b 9a186df8 00000000 b5c498a7 9f07e656 00000000 1d249df4 00000000 45a698f8 00000000 0d148027 00000000 00000000 ceba42ca
71,22837280,0xd13699e25eb3550ec997be63686ca837e4d956ba,0x580a46dc7c7cc0fee3f7f0c252136758a892a869,0x41f268c9ec0c95fcaab50cf5efc86c33b11733ab6f0e8cd3fbbd3ac1d9b8031e,0x840891c01a532db44843295734dc1858036e685b4839b928837acd3902ef1c66,32,sepia,yellow,curly,large,00000000 11299511 f75c4a43 00000000 00000000 31064f19 59b21741 00000000 00000000 00000000 5399821f 3628fdd1 58fdebb2 00000000 00000000 00000000 4568f52f cd025d2b 35ccd876 03e6481d 00000000 cb24361e 6e1baa00 49023ee8 00000000 1ad8eb62 00000000 00000000 00000000 00000000 00000000 00000000 3790e942 00000000 00000000 3d19767f 1712cbae d9f26f0c 00000000 00000000 0ef09a82 00000000 fe517786 f1c0bb8c 00000000 00000000 29b437b7 006633d6 00000000 b26aedcc 00000000 b61b70d4 b6199ecf 29202300 9972c65d 00000000 554854d2 cc68a2b4 00000000 00000000 00000000 00000000 00000000 666b12fe
